layer,sentence,pn,split
36,3,295,train
36,3,339,train
36,3,960,train
36,3,37,train
36,3,119,train
36,3,288,train
36,3,877,train
36,3,972,test
36,3,212,test
36,3,700,test
36,3,277,test
36,3,59,test
36,4,26,train
36,4,68,train
36,4,715,train
36,4,309,train
36,4,827,train
36,4,768,train
36,4,62,train
36,4,145,train
36,4,804,train
36,4,819,train
36,4,324,train
36,4,215,train
36,4,295,train
36,4,339,train
36,4,960,train
36,4,37,train
36,4,119,train
36,4,288,train
36,4,877,train
36,4,972,test
36,4,212,test
36,4,700,test
36,4,277,test
36,4,59,test
36,5,26,train
36,5,68,train
36,5,715,train
36,5,309,train
36,5,827,train
36,5,768,train
36,5,62,train
36,5,145,train
36,5,804,train
36,5,819,train
36,5,324,train
36,5,215,train
36,5,295,train
36,5,339,train
36,5,960,train
36,5,37,train
36,5,119,train
36,5,288,train
36,5,877,train
36,5,972,test
36,5,212,test
36,5,700,test
36,5,277,test
36,5,59,test
36,6,68,train
36,6,715,train
36,6,119,train
36,6,827,train
36,6,768,train
36,6,62,train
36,6,309,train
36,6,804,train
36,6,819,train
36,6,288,train
36,6,215,train
36,6,324,train
36,6,339,train
36,6,960,train
36,6,37,train
36,6,145,train
36,6,295,train
36,6,877,train
36,6,212,test
36,6,26,test
36,6,700,test
36,6,972,test
36,6,277,test
36,7,68,train
36,7,715,train
36,7,119,train
36,7,827,train
36,7,768,train
36,7,62,train
36,7,309,train
36,7,804,train
36,7,819,train
36,7,288,train
36,7,215,train
36,7,324,train
36,7,339,train
36,7,960,train
36,7,37,train
36,7,145,train
36,7,295,train
36,7,877,train
36,7,212,test
36,7,26,test
36,7,700,test
36,7,972,test
36,7,277,test
36,8,68,train
36,8,715,train
36,8,119,train
36,8,827,train
36,8,768,train
36,8,62,train
36,8,309,train
36,8,804,train
36,8,819,train
36,8,288,train
36,8,215,train
36,8,324,train
36,8,339,train
36,8,960,train
36,8,37,train
36,8,145,train
36,8,295,train
36,8,877,train
36,8,212,test
36,8,26,test
36,8,700,test
36,8,972,test
36,8,277,test
36,9,827,train
36,9,324,train
36,9,62,train
36,9,804,train
36,9,819,train
36,9,277,train
36,9,68,train
36,9,288,train
36,9,215,train
36,9,768,train
36,9,26,train
36,9,339,train
36,9,960,train
36,9,37,train
36,9,145,train
36,9,295,train
36,9,877,train
36,9,700,test
36,9,119,test
36,9,972,test
36,9,715,test
36,9,212,test
36,10,827,train
36,10,324,train
36,10,62,train
36,10,804,train
36,10,819,train
36,10,277,train
36,10,68,train
36,10,288,train
36,10,215,train
36,10,768,train
36,10,26,train
36,10,339,train
36,10,960,train
36,10,37,train
36,10,145,train
36,10,295,train
36,10,877,train
36,10,700,test
36,10,119,test
36,10,972,test
36,10,715,test
36,10,212,test
36,11,827,train
36,11,324,train
36,11,62,train
36,11,804,train
36,11,819,train
36,11,277,train
36,11,68,train
36,11,288,train
36,11,215,train
36,11,768,train
36,11,26,train
36,11,339,train
36,11,960,train
36,11,37,train
36,11,145,train
36,11,295,train
36,11,877,train
36,11,700,test
36,11,119,test
36,11,972,test
36,11,715,test
36,11,212,test
36,12,827,train
36,12,324,train
36,12,62,train
36,12,804,train
36,12,819,train
36,12,277,train
36,12,68,train
36,12,288,train
36,12,215,train
36,12,768,train
36,12,26,train
36,12,339,train
36,12,960,train
36,12,37,train
36,12,145,train
36,12,295,train
36,12,877,train
36,12,700,test
36,12,119,test
36,12,972,test
36,12,715,test
36,12,212,test
36,13,804,train
36,13,212,train
36,13,295,train
36,13,288,train
36,13,119,train
36,13,768,train
36,13,37,train
36,13,339,train
36,13,819,train
36,13,145,train
36,13,972,train
36,13,68,train
36,13,215,train
36,13,960,train
36,13,700,test
36,13,715,test
36,13,26,test
36,13,877,test
36,14,215,train
36,14,145,train
36,14,26,train
36,14,68,train
36,14,768,train
36,14,295,train
36,14,819,train
36,14,972,train
36,14,119,train
36,14,212,train
36,14,804,train
36,14,960,train
36,14,700,test
36,14,715,test
36,14,877,test
36,14,288,test
36,15,288,train
36,15,960,train
36,15,68,train
36,15,768,train
36,15,715,train
36,15,295,train
36,15,877,train
36,15,26,train
36,15,212,train
36,15,819,train
36,15,972,train
36,15,119,test
36,15,215,test
36,15,700,test
36,16,119,train
36,16,972,train
36,16,768,train
36,16,715,train
36,16,295,train
36,16,877,train
36,16,68,train
36,16,215,train
36,16,819,train
36,16,26,train
36,16,288,test
36,16,212,test
36,16,700,test
36,17,119,train
36,17,972,train
36,17,768,train
36,17,715,train
36,17,295,train
36,17,877,train
36,17,68,train
36,17,819,train
36,17,26,train
36,17,288,test
36,17,212,test
36,17,700,test
36,18,119,train
36,18,972,train
36,18,768,train
36,18,715,train
36,18,295,train
36,18,877,train
36,18,68,train
36,18,819,train
36,18,26,train
36,18,288,test
36,18,212,test
36,18,700,test
36,19,26,train
36,19,700,train
36,19,212,train
36,19,819,train
36,19,295,train
36,19,972,train
36,19,877,train
36,19,119,train
36,19,288,test
36,19,715,test
37,0,26,train
37,0,68,train
37,0,715,train
37,0,309,train
37,0,827,train
37,0,768,train
37,0,62,train
37,0,145,train
37,0,804,train
37,0,819,train
37,0,324,train
37,0,215,train
37,0,295,train
37,0,339,train
37,0,960,train
37,0,37,train
37,0,119,train
37,0,288,train
37,0,877,train
37,0,972,test
37,0,212,test
37,0,700,test
37,0,277,test
37,0,59,test
37,1,26,train
37,1,68,train
37,1,715,train
37,1,309,train
37,1,827,train
37,1,768,train
37,1,62,train
37,1,145,train
37,1,804,train
37,1,819,train
37,1,324,train
37,1,215,train
37,1,295,train
37,1,339,train
37,1,960,train
37,1,37,train
37,1,119,train
37,1,288,train
37,1,877,train
37,1,972,test
37,1,212,test
37,1,700,test
37,1,277,test
37,1,59,test
37,2,26,train
37,2,68,train
37,2,715,train
37,2,309,train
37,2,827,train
37,2,768,train
37,2,62,train
37,2,145,train
37,2,804,train
37,2,819,train
37,2,324,train
37,2,215,train
37,2,295,train
37,2,339,train
37,2,960,train
37,2,37,train
37,2,119,train
37,2,288,train
37,2,877,train
37,2,972,test
37,2,212,test
37,2,700,test
37,2,277,test
37,2,59,test
37,3,26,train
37,3,68,train
37,3,715,train
37,3,309,train
37,3,827,train
37,3,768,train
37,3,62,train
37,3,145,train
37,3,804,train
37,3,819,train
37,3,324,train
37,3,215,train
37,3,295,train
37,3,339,train
37,3,960,train
37,3,37,train
37,3,119,train
37,3,288,train
37,3,877,train
37,3,972,test
37,3,212,test
37,3,700,test
37,3,277,test
37,3,59,test
37,4,26,train
37,4,68,train
37,4,715,train
37,4,309,train
37,4,827,train
37,4,768,train
37,4,62,train
37,4,145,train
37,4,804,train
37,4,819,train
37,4,324,train
37,4,215,train
37,4,295,train
37,4,339,train
37,4,960,train
37,4,37,train
37,4,119,train
37,4,288,train
37,4,877,train
37,4,972,test
37,4,212,test
37,4,700,test
37,4,277,test
37,4,59,test
37,5,26,train
37,5,68,train
37,5,715,train
37,5,309,train
37,5,827,train
37,5,768,train
37,5,62,train
37,5,145,train
37,5,804,train
37,5,819,train
37,5,324,train
37,5,215,train
37,5,295,train
37,5,339,train
37,5,960,train
37,5,37,train
37,5,119,train
37,5,288,train
37,5,877,train
37,5,972,test
37,5,212,test
37,5,700,test
37,5,277,test
37,5,59,test
37,6,68,train
37,6,715,train
37,6,119,train
37,6,827,train
37,6,768,train
37,6,62,train
37,6,309,train
37,6,804,train
37,6,819,train
37,6,288,train
37,6,215,train
37,6,324,train
37,6,339,train
37,6,960,train
37,6,37,train
37,6,145,train
37,6,295,train
37,6,877,train
37,6,212,test
37,6,26,test
37,6,700,test
37,6,972,test
37,6,277,test
37,7,68,train
37,7,715,train
37,7,119,train
37,7,827,train
37,7,768,train
37,7,62,train
37,7,309,train
37,7,804,train
37,7,819,train
37,7,288,train
37,7,215,train
37,7,324,train
37,7,339,train
37,7,960,train
37,7,37,train
37,7,145,train
37,7,295,train
37,7,877,train
37,7,212,test
37,7,26,test
37,7,700,test
37,7,972,test
37,7,277,test
37,8,68,train
37,8,715,train
37,8,119,train
37,8,827,train
37,8,768,train
37,8,62,train
37,8,309,train
37,8,804,train
37,8,819,train
37,8,288,train
37,8,215,train
37,8,324,train
37,8,339,train
37,8,960,train
37,8,37,train
37,8,145,train
37,8,295,train
37,8,877,train
37,8,212,test
37,8,26,test
37,8,700,test
37,8,972,test
37,8,277,test
37,9,827,train
37,9,324,train
37,9,62,train
37,9,804,train
37,9,819,train
37,9,277,train
37,9,68,train
37,9,288,train
37,9,215,train
37,9,768,train
37,9,26,train
37,9,339,train
37,9,960,train
37,9,37,train
37,9,145,train
37,9,295,train
37,9,877,train
37,9,700,test
37,9,119,test
37,9,972,test
37,9,715,test
37,9,212,test
37,10,827,train
37,10,324,train
37,10,62,train
37,10,804,train
37,10,819,train
37,10,277,train
37,10,68,train
37,10,288,train
37,10,215,train
37,10,768,train
37,10,26,train
37,10,339,train
37,10,960,train
37,10,37,train
37,10,145,train
37,10,295,train
37,10,877,train
37,10,700,test
37,10,119,test
37,10,972,test
37,10,715,test
37,10,212,test
37,11,827,train
37,11,324,train
37,11,62,train
37,11,804,train
37,11,819,train
37,11,277,train
37,11,68,train
37,11,288,train
37,11,215,train
37,11,768,train
37,11,26,train
37,11,339,train
37,11,960,train
37,11,37,train
37,11,145,train
37,11,295,train
37,11,877,train
37,11,700,test
37,11,119,test
37,11,972,test
37,11,715,test
37,11,212,test
37,12,827,train
37,12,324,train
37,12,62,train
37,12,804,train
37,12,819,train
37,12,277,train
37,12,68,train
37,12,288,train
37,12,215,train
37,12,768,train
37,12,26,train
37,12,339,train
37,12,960,train
37,12,37,train
37,12,145,train
37,12,295,train
37,12,877,train
37,12,700,test
37,12,119,test
37,12,972,test
37,12,715,test
37,12,212,test
37,13,804,train
37,13,212,train
37,13,295,train
37,13,288,train
37,13,119,train
37,13,768,train
37,13,37,train
37,13,339,train
37,13,819,train
37,13,145,train
37,13,972,train
37,13,68,train
37,13,215,train
37,13,960,train
37,13,700,test
37,13,715,test
37,13,26,test
37,13,877,test
37,14,215,train
37,14,145,train
37,14,26,train
37,14,68,train
37,14,768,train
37,14,295,train
37,14,819,train
37,14,972,train
37,14,119,train
37,14,212,train
37,14,804,train
37,14,960,train
37,14,700,test
37,14,715,test
37,14,877,test
37,14,288,test
37,15,288,train
37,15,960,train
37,15,68,train
37,15,768,train
37,15,715,train
37,15,295,train
37,15,877,train
37,15,26,train
37,15,212,train
37,15,819,train
37,15,972,train
37,15,119,test
37,15,215,test
37,15,700,test
37,16,119,train
37,16,972,train
37,16,768,train
37,16,715,train
37,16,295,train
37,16,877,train
37,16,68,train
37,16,215,train
37,16,819,train
37,16,26,train
37,16,288,test
37,16,212,test
37,16,700,test
37,17,119,train
37,17,972,train
37,17,768,train
37,17,715,train
37,17,295,train
37,17,877,train
37,17,68,train
37,17,819,train
37,17,26,train
37,17,288,test
37,17,212,test
37,17,700,test
37,18,119,train
37,18,972,train
37,18,768,train
37,18,715,train
37,18,295,train
37,18,877,train
37,18,68,train
37,18,819,train
37,18,26,train
37,18,288,test
37,18,212,test
37,18,700,test
37,19,26,train
37,19,700,train
37,19,212,train
37,19,819,train
37,19,295,train
37,19,972,train
37,19,877,train
37,19,119,train
37,19,288,test
37,19,715,test
38,0,26,train
38,0,68,train
38,0,715,train
38,0,309,train
38,0,827,train
38,0,768,train
38,0,62,train
38,0,145,train
38,0,804,train
38,0,819,train
38,0,324,train
38,0,215,train
38,0,295,train
38,0,339,train
38,0,960,train
38,0,37,train
38,0,119,train
38,0,288,train
38,0,877,train
38,0,972,test
38,0,212,test
38,0,700,test
38,0,277,test
38,0,59,test
38,1,26,train
38,1,68,train
38,1,715,train
38,1,309,train
38,1,827,train
38,1,768,train
38,1,62,train
38,1,145,train
38,1,804,train
38,1,819,train
38,1,324,train
38,1,215,train
38,1,295,train
38,1,339,train
38,1,960,train
38,1,37,train
38,1,119,train
38,1,288,train
38,1,877,train
38,1,972,test
38,1,212,test
38,1,700,test
38,1,277,test
38,1,59,test
38,2,26,train
38,2,68,train
38,2,715,train
38,2,309,train
38,2,827,train
38,2,768,train
38,2,62,train
38,2,145,train
38,2,804,train
38,2,819,train
38,2,324,train
38,2,215,train
38,2,295,train
38,2,339,train
38,2,960,train
38,2,37,train
38,2,119,train
38,2,288,train
38,2,877,train
38,2,972,test
38,2,212,test
38,2,700,test
38,2,277,test
38,2,59,test
38,3,26,train
38,3,68,train
38,3,715,train
38,3,309,train
38,3,827,train
38,3,768,train
38,3,62,train
38,3,145,train
38,3,804,train
38,3,819,train
38,3,324,train
38,3,215,train
38,3,295,train
38,3,339,train
38,3,960,train
38,3,37,train
38,3,119,train
38,3,288,train
38,3,877,train
38,3,972,test
38,3,212,test
38,3,700,test
38,3,277,test
38,3,59,test
38,4,26,train
38,4,68,train
38,4,715,train
38,4,309,train
38,4,827,train
38,4,768,train
38,4,62,train
38,4,145,train
38,4,804,train
38,4,819,train
38,4,324,train
38,4,215,train
38,4,295,train
38,4,339,train
38,4,960,train
38,4,37,train
38,4,119,train
38,4,288,train
38,4,877,train
38,4,972,test
38,4,212,test
38,4,700,test
38,4,277,test
38,4,59,test
38,5,26,train
38,5,68,train
38,5,715,train
38,5,309,train
38,5,827,train
38,5,768,train
38,5,62,train
38,5,145,train
38,5,804,train
38,5,819,train
38,5,324,train
38,5,215,train
38,5,295,train
38,5,339,train
38,5,960,train
38,5,37,train
38,5,119,train
38,5,288,train
38,5,877,train
38,5,972,test
38,5,212,test
38,5,700,test
38,5,277,test
38,5,59,test
38,6,68,train
38,6,715,train
38,6,119,train
38,6,827,train
38,6,768,train
38,6,62,train
38,6,309,train
38,6,804,train
38,6,819,train
38,6,288,train
38,6,215,train
38,6,324,train
38,6,339,train
38,6,960,train
38,6,37,train
38,6,145,train
38,6,295,train
38,6,877,train
38,6,212,test
38,6,26,test
38,6,700,test
38,6,972,test
38,6,277,test
38,7,68,train
38,7,715,train
38,7,119,train
38,7,827,train
38,7,768,train
38,7,62,train
38,7,309,train
38,7,804,train
38,7,819,train
38,7,288,train
38,7,215,train
38,7,324,train
38,7,339,train
38,7,960,train
38,7,37,train
38,7,145,train
38,7,295,train
38,7,877,train
38,7,212,test
38,7,26,test
38,7,700,test
38,7,972,test
38,7,277,test
38,8,68,train
38,8,715,train
38,8,119,train
38,8,827,train
38,8,768,train
38,8,62,train
38,8,309,train
38,8,804,train
38,8,819,train
38,8,288,train
38,8,215,train
38,8,324,train
38,8,339,train
38,8,960,train
38,8,37,train
38,8,145,train
38,8,295,train
38,8,877,train
38,8,212,test
38,8,26,test
38,8,700,test
38,8,972,test
38,8,277,test
38,9,827,train
38,9,324,train
38,9,62,train
38,9,804,train
38,9,819,train
38,9,277,train
38,9,68,train
38,9,288,train
38,9,215,train
38,9,768,train
38,9,26,train
38,9,339,train
38,9,960,train
38,9,37,train
38,9,145,train
38,9,295,train
38,9,877,train
38,9,700,test
38,9,119,test
38,9,972,test
38,9,715,test
38,9,212,test
38,10,827,train
38,10,324,train
38,10,62,train
38,10,804,train
38,10,819,train
38,10,277,train
38,10,68,train
38,10,288,train
38,10,215,train
38,10,768,train
38,10,26,train
38,10,339,train
38,10,960,train
38,10,37,train
38,10,145,train
38,10,295,train
38,10,877,train
38,10,700,test
38,10,119,test
38,10,972,test
38,10,715,test
38,10,212,test
38,11,827,train
38,11,324,train
38,11,62,train
38,11,804,train
38,11,819,train
38,11,277,train
38,11,68,train
38,11,288,train
38,11,215,train
38,11,768,train
38,11,26,train
38,11,339,train
38,11,960,train
38,11,37,train
38,11,145,train
38,11,295,train
38,11,877,train
38,11,700,test
38,11,119,test
38,11,972,test
38,11,715,test
38,11,212,test
38,12,827,train
38,12,324,train
38,12,62,train
38,12,804,train
38,12,819,train
38,12,277,train
38,12,68,train
38,12,288,train
38,12,215,train
38,12,768,train
38,12,26,train
38,12,339,train
38,12,960,train
38,12,37,train
38,12,145,train
38,12,295,train
38,12,877,train
38,12,700,test
38,12,119,test
38,12,972,test
38,12,715,test
38,12,212,test
38,13,804,train
38,13,212,train
38,13,295,train
38,13,288,train
38,13,119,train
38,13,768,train
38,13,37,train
38,13,339,train
38,13,819,train
38,13,145,train
38,13,972,train
38,13,68,train
38,13,215,train
38,13,960,train
38,13,700,test
38,13,715,test
38,13,26,test
38,13,877,test
38,14,215,train
38,14,145,train
38,14,26,train
38,14,68,train
38,14,768,train
38,14,295,train
38,14,819,train
38,14,972,train
38,14,119,train
38,14,212,train
38,14,804,train
38,14,960,train
38,14,700,test
38,14,715,test
38,14,877,test
38,14,288,test
38,15,288,train
38,15,960,train
38,15,68,train
38,15,768,train
38,15,715,train
38,15,295,train
38,15,877,train
38,15,26,train
38,15,212,train
38,15,819,train
38,15,972,train
38,15,119,test
38,15,215,test
38,15,700,test
38,16,119,train
38,16,972,train
38,16,768,train
38,16,715,train
38,16,295,train
38,16,877,train
38,16,68,train
38,16,215,train
38,16,819,train
38,16,26,train
38,16,288,test
38,16,212,test
38,16,700,test
38,17,119,train
38,17,972,train
38,17,768,train
38,17,715,train
38,17,295,train
38,17,877,train
38,17,68,train
38,17,819,train
38,17,26,train
38,17,288,test
38,17,212,test
38,17,700,test
38,18,119,train
38,18,972,train
38,18,768,train
38,18,715,train
38,18,295,train
38,18,877,train
38,18,68,train
38,18,819,train
38,18,26,train
38,18,288,test
38,18,212,test
38,18,700,test
38,19,26,train
38,19,700,train
38,19,212,train
38,19,819,train
38,19,295,train
38,19,972,train
38,19,877,train
38,19,119,train
38,19,288,test
38,19,715,test
39,0,26,train
39,0,68,train
39,0,715,train
39,0,309,train
39,0,827,train
39,0,768,train
39,0,62,train
39,0,145,train
39,0,804,train
39,0,819,train
39,0,324,train
39,0,215,train
39,0,295,train
39,0,339,train
39,0,960,train
39,0,37,train
39,0,119,train
39,0,288,train
39,0,877,train
39,0,972,test
39,0,212,test
39,0,700,test
39,0,277,test
39,0,59,test
39,1,26,train
39,1,68,train
39,1,715,train
39,1,309,train
39,1,827,train
39,1,768,train
39,1,62,train
39,1,145,train
39,1,804,train
39,1,819,train
39,1,324,train
39,1,215,train
39,1,295,train
39,1,339,train
39,1,960,train
39,1,37,train
39,1,119,train
39,1,288,train
39,1,877,train
39,1,972,test
39,1,212,test
39,1,700,test
39,1,277,test
39,1,59,test
39,2,26,train
39,2,68,train
39,2,715,train
39,2,309,train
39,2,827,train
39,2,768,train
39,2,62,train
39,2,145,train
39,2,804,train
39,2,819,train
39,2,324,train
39,2,215,train
39,2,295,train
39,2,339,train
39,2,960,train
39,2,37,train
39,2,119,train
39,2,288,train
39,2,877,train
39,2,972,test
39,2,212,test
39,2,700,test
39,2,277,test
39,2,59,test
39,3,26,train
39,3,68,train
39,3,715,train
39,3,309,train
39,3,827,train
39,3,768,train
39,3,62,train
39,3,145,train
39,3,804,train
39,3,819,train
39,3,324,train
39,3,215,train
39,3,295,train
39,3,339,train
39,3,960,train
39,3,37,train
39,3,119,train
39,3,288,train
39,3,877,train
39,3,972,test
39,3,212,test
39,3,700,test
39,3,277,test
39,3,59,test
39,4,26,train
39,4,68,train
39,4,715,train
39,4,309,train
39,4,827,train
39,4,768,train
39,4,62,train
39,4,145,train
39,4,804,train
39,4,819,train
39,4,324,train
39,4,215,train
39,4,295,train
39,4,339,train
39,4,960,train
39,4,37,train
39,4,119,train
39,4,288,train
39,4,877,train
39,4,972,test
39,4,212,test
39,4,700,test
39,4,277,test
39,4,59,test
39,5,26,train
39,5,68,train
39,5,715,train
39,5,309,train
39,5,827,train
39,5,768,train
39,5,62,train
39,5,145,train
39,5,804,train
39,5,819,train
39,5,324,train
39,5,215,train
39,5,295,train
39,5,339,train
39,5,960,train
39,5,37,train
39,5,119,train
39,5,288,train
39,5,877,train
39,5,972,test
39,5,212,test
39,5,700,test
39,5,277,test
39,5,59,test
39,6,68,train
39,6,715,train
39,6,119,train
39,6,827,train
39,6,768,train
39,6,62,train
39,6,309,train
39,6,804,train
39,6,819,train
39,6,288,train
39,6,215,train
39,6,324,train
39,6,339,train
39,6,960,train
39,6,37,train
39,6,145,train
39,6,295,train
39,6,877,train
39,6,212,test
39,6,26,test
39,6,700,test
39,6,972,test
39,6,277,test
39,7,68,train
39,7,715,train
39,7,119,train
39,7,827,train
39,7,768,train
39,7,62,train
39,7,309,train
39,7,804,train
39,7,819,train
39,7,288,train
39,7,215,train
39,7,324,train
39,7,339,train
39,7,960,train
39,7,37,train
39,7,145,train
39,7,295,train
39,7,877,train
39,7,212,test
39,7,26,test
39,7,700,test
39,7,972,test
39,7,277,test
39,8,68,train
39,8,715,train
39,8,119,train
39,8,827,train
39,8,768,train
39,8,62,train
39,8,309,train
39,8,804,train
39,8,819,train
39,8,288,train
39,8,215,train
39,8,324,train
39,8,339,train
39,8,960,train
39,8,37,train
39,8,145,train
39,8,295,train
39,8,877,train
39,8,212,test
39,8,26,test
39,8,700,test
39,8,972,test
39,8,277,test
39,9,827,train
39,9,324,train
39,9,62,train
39,9,804,train
39,9,819,train
39,9,277,train
39,9,68,train
39,9,288,train
39,9,215,train
39,9,768,train
39,9,26,train
39,9,339,train
39,9,960,train
39,9,37,train
39,9,145,train
39,9,295,train
39,9,877,train
39,9,700,test
39,9,119,test
39,9,972,test
39,9,715,test
39,9,212,test
39,10,827,train
39,10,324,train
39,10,62,train
39,10,804,train
39,10,819,train
39,10,277,train
39,10,68,train
39,10,288,train
39,10,215,train
39,10,768,train
39,10,26,train
39,10,339,train
39,10,960,train
39,10,37,train
39,10,145,train
39,10,295,train
39,10,877,train
39,10,700,test
39,10,119,test
39,10,972,test
39,10,715,test
39,10,212,test
39,11,827,train
39,11,324,train
39,11,62,train
39,11,804,train
39,11,819,train
39,11,277,train
39,11,68,train
39,11,288,train
39,11,215,train
39,11,768,train
39,11,26,train
39,11,339,train
39,11,960,train
39,11,37,train
39,11,145,train
39,11,295,train
39,11,877,train
39,11,700,test
39,11,119,test
39,11,972,test
39,11,715,test
39,11,212,test
39,12,827,train
39,12,324,train
39,12,62,train
39,12,804,train
39,12,819,train
39,12,277,train
39,12,68,train
39,12,288,train
39,12,215,train
39,12,768,train
39,12,26,train
39,12,339,train
39,12,960,train
39,12,37,train
39,12,145,train
39,12,295,train
39,12,877,train
39,12,700,test
39,12,119,test
39,12,972,test
39,12,715,test
39,12,212,test
39,13,804,train
39,13,212,train
39,13,295,train
39,13,288,train
39,13,119,train
39,13,768,train
39,13,37,train
39,13,339,train
39,13,819,train
39,13,145,train
39,13,972,train
39,13,68,train
39,13,215,train
39,13,960,train
39,13,700,test
39,13,715,test
39,13,26,test
39,13,877,test
39,14,215,train
39,14,145,train
39,14,26,train
39,14,68,train
39,14,768,train
39,14,295,train
39,14,819,train
39,14,972,train
39,14,119,train
39,14,212,train
39,14,804,train
39,14,960,train
39,14,700,test
39,14,715,test
39,14,877,test
39,14,288,test
39,15,288,train
39,15,960,train
39,15,68,train
39,15,768,train
39,15,715,train
39,15,295,train
39,15,877,train
39,15,26,train
39,15,212,train
39,15,819,train
39,15,972,train
39,15,119,test
39,15,215,test
39,15,700,test
39,16,119,train
39,16,972,train
39,16,768,train
39,16,715,train
39,16,295,train
39,16,877,train
39,16,68,train
39,16,215,train
39,16,819,train
39,16,26,train
39,16,288,test
39,16,212,test
39,16,700,test
39,17,119,train
39,17,972,train
39,17,768,train
39,17,715,train
39,17,295,train
39,17,877,train
39,17,68,train
39,17,819,train
39,17,26,train
39,17,288,test
39,17,212,test
39,17,700,test
39,18,119,train
39,18,972,train
39,18,768,train
39,18,715,train
39,18,295,train
39,18,877,train
39,18,68,train
39,18,819,train
39,18,26,train
39,18,288,test
39,18,212,test
39,18,700,test
39,19,26,train
39,19,700,train
39,19,212,train
39,19,819,train
39,19,295,train
39,19,972,train
39,19,877,train
39,19,119,train
39,19,288,test
39,19,715,test
40,0,26,train
40,0,68,train
40,0,715,train
40,0,309,train
40,0,827,train
40,0,768,train
40,0,62,train
40,0,145,train
40,0,804,train
40,0,819,train
40,0,324,train
40,0,215,train
40,0,295,train
40,0,339,train
40,0,960,train
40,0,37,train
40,0,119,train
40,0,288,train
40,0,877,train
40,0,972,test
40,0,212,test
40,0,700,test
40,0,277,test
40,0,59,test
40,1,26,train
40,1,68,train
40,1,715,train
40,1,309,train
40,1,827,train
40,1,768,train
40,1,62,train
40,1,145,train
40,1,804,train
40,1,819,train
40,1,324,train
40,1,215,train
40,1,295,train
40,1,339,train
40,1,960,train
40,1,37,train
40,1,119,train
40,1,288,train
40,1,877,train
40,1,972,test
40,1,212,test
40,1,700,test
40,1,277,test
40,1,59,test
40,2,26,train
40,2,68,train
40,2,715,train
40,2,309,train
40,2,827,train
40,2,768,train
40,2,62,train
40,2,145,train
40,2,804,train
40,2,819,train
40,2,324,train
40,2,215,train
40,2,295,train
40,2,339,train
40,2,960,train
40,2,37,train
40,2,119,train
40,2,288,train
40,2,877,train
40,2,972,test
40,2,212,test
40,2,700,test
40,2,277,test
40,2,59,test
40,3,26,train
40,3,68,train
40,3,715,train
40,3,309,train
40,3,827,train
40,3,768,train
40,3,62,train
40,3,145,train
40,3,804,train
40,3,819,train
40,3,324,train
40,3,215,train
40,3,295,train
40,3,339,train
40,3,960,train
40,3,37,train
40,3,119,train
40,3,288,train
40,3,877,train
40,3,972,test
40,3,212,test
40,3,700,test
40,3,277,test
40,3,59,test
40,4,26,train
40,4,68,train
40,4,715,train
40,4,309,train
40,4,827,train
40,4,768,train
40,4,62,train
40,4,145,train
40,4,804,train
40,4,819,train
40,4,324,train
40,4,215,train
40,4,295,train
40,4,339,train
40,4,960,train
40,4,37,train
40,4,119,train
40,4,288,train
40,4,877,train
40,4,972,test
40,4,212,test
40,4,700,test
40,4,277,test
40,4,59,test
40,5,26,train
40,5,68,train
40,5,715,train
40,5,309,train
40,5,827,train
40,5,768,train
40,5,62,train
40,5,145,train
40,5,804,train
40,5,819,train
40,5,324,train
40,5,215,train
40,5,295,train
40,5,339,train
40,5,960,train
40,5,37,train
40,5,119,train
40,5,288,train
40,5,877,train
40,5,972,test
40,5,212,test
40,5,700,test
40,5,277,test
40,5,59,test
40,6,68,train
40,6,715,train
40,6,119,train
40,6,827,train
40,6,768,train
40,6,62,train
40,6,309,train
40,6,804,train
40,6,819,train
40,6,288,train
40,6,215,train
40,6,324,train
40,6,339,train
40,6,960,train
40,6,37,train
40,6,145,train
40,6,295,train
40,6,877,train
40,6,212,test
40,6,26,test
40,6,700,test
40,6,972,test
40,6,277,test
40,7,68,train
40,7,715,train
40,7,119,train
40,7,827,train
40,7,768,train
40,7,62,train
40,7,309,train
40,7,804,train
40,7,819,train
40,7,288,train
40,7,215,train
40,7,324,train
40,7,339,train
40,7,960,train
40,7,37,train
40,7,145,train
40,7,295,train
40,7,877,train
40,7,212,test
40,7,26,test
40,7,700,test
40,7,972,test
40,7,277,test
40,8,68,train
40,8,715,train
40,8,119,train
40,8,827,train
40,8,768,train
40,8,62,train
40,8,309,train
40,8,804,train
40,8,819,train
40,8,288,train
40,8,215,train
40,8,324,train
40,8,339,train
40,8,960,train
40,8,37,train
40,8,145,train
40,8,295,train
40,8,877,train
40,8,212,test
40,8,26,test
40,8,700,test
40,8,972,test
40,8,277,test
40,9,827,train
40,9,324,train
40,9,62,train
40,9,804,train
40,9,819,train
40,9,277,train
40,9,68,train
40,9,288,train
40,9,215,train
40,9,768,train
40,9,26,train
40,9,339,train
40,9,960,train
40,9,37,train
40,9,145,train
40,9,295,train
40,9,877,train
40,9,700,test
40,9,119,test
40,9,972,test
40,9,715,test
40,9,212,test
40,10,827,train
40,10,324,train
40,10,62,train
40,10,804,train
40,10,819,train
40,10,277,train
40,10,68,train
40,10,288,train
40,10,215,train
40,10,768,train
40,10,26,train
40,10,339,train
40,10,960,train
