layer,sentence,pn,split
38,22,700,train
38,22,715,train
38,22,819,train
38,22,972,train
38,22,18,train
38,22,26,train
38,22,212,train
38,22,288,train
38,22,295,train
38,22,877,test
38,22,121,test
39,0,684,train
39,0,700,train
39,0,715,train
39,0,768,train
39,0,819,train
39,0,827,train
39,0,960,train
39,0,972,train
39,0,3,train
39,0,18,train
39,0,26,train
39,0,37,train
39,0,62,train
39,0,68,train
39,0,119,train
39,0,164,train
39,0,199,train
39,0,212,train
39,0,277,train
39,0,288,train
39,0,295,train
39,0,309,train
39,0,324,train
39,0,371,train
39,0,375,train
39,0,408,train
39,0,804,test
39,0,877,test
39,0,59,test
39,0,121,test
39,0,145,test
39,0,215,test
39,0,339,test
39,0,399,test
39,1,684,train
39,1,700,train
39,1,715,train
39,1,768,train
39,1,819,train
39,1,827,train
39,1,960,train
39,1,972,train
39,1,3,train
39,1,18,train
39,1,26,train
39,1,37,train
39,1,62,train
39,1,68,train
39,1,119,train
39,1,164,train
39,1,199,train
39,1,212,train
39,1,277,train
39,1,288,train
39,1,295,train
39,1,309,train
39,1,324,train
39,1,371,train
39,1,375,train
39,1,408,train
39,1,804,test
39,1,877,test
39,1,59,test
39,1,121,test
39,1,145,test
39,1,215,test
39,1,339,test
39,1,399,test
39,2,684,train
39,2,700,train
39,2,715,train
39,2,768,train
39,2,819,train
39,2,827,train
39,2,960,train
39,2,972,train
39,2,3,train
39,2,18,train
39,2,26,train
39,2,37,train
39,2,62,train
39,2,68,train
39,2,119,train
39,2,164,train
39,2,199,train
39,2,212,train
39,2,277,train
39,2,288,train
39,2,295,train
39,2,309,train
39,2,324,train
39,2,371,train
39,2,375,train
39,2,408,train
39,2,804,test
39,2,877,test
39,2,59,test
39,2,121,test
39,2,145,test
39,2,215,test
39,2,339,test
39,2,399,test
39,3,684,train
39,3,700,train
39,3,715,train
39,3,768,train
39,3,819,train
39,3,827,train
39,3,960,train
39,3,972,train
39,3,3,train
39,3,18,train
39,3,26,train
39,3,37,train
39,3,62,train
39,3,68,train
39,3,119,train
39,3,164,train
39,3,199,train
39,3,212,train
39,3,277,train
39,3,288,train
39,3,295,train
39,3,309,train
39,3,324,train
39,3,371,train
39,3,375,train
39,3,408,train
39,3,804,test
39,3,877,test
39,3,59,test
39,3,121,test
39,3,145,test
39,3,215,test
39,3,339,test
39,3,399,test
39,4,684,train
39,4,700,train
39,4,715,train
39,4,768,train
39,4,819,train
39,4,827,train
39,4,960,train
39,4,972,train
39,4,3,train
39,4,18,train
39,4,26,train
39,4,37,train
39,4,62,train
39,4,68,train
39,4,119,train
39,4,164,train
39,4,199,train
39,4,212,train
39,4,277,train
39,4,288,train
39,4,295,train
39,4,309,train
39,4,324,train
39,4,371,train
39,4,375,train
39,4,408,train
39,4,804,test
39,4,877,test
39,4,59,test
39,4,121,test
39,4,145,test
39,4,215,test
39,4,339,test
39,4,399,test
39,5,684,train
39,5,700,train
39,5,715,train
39,5,768,train
39,5,819,train
39,5,827,train
39,5,960,train
39,5,972,train
39,5,3,train
39,5,18,train
39,5,26,train
39,5,37,train
39,5,62,train
39,5,68,train
39,5,119,train
39,5,164,train
39,5,199,train
39,5,212,train
39,5,277,train
39,5,288,train
39,5,295,train
39,5,309,train
39,5,324,train
39,5,371,train
39,5,375,train
39,5,408,train
39,5,804,test
39,5,877,test
39,5,59,test
39,5,121,test
39,5,145,test
39,5,215,test
39,5,339,test
39,5,399,test
39,6,684,train
39,6,700,train
39,6,715,train
39,6,768,train
39,6,819,train
39,6,827,train
39,6,960,train
39,6,972,train
39,6,3,train
39,6,18,train
39,6,26,train
39,6,37,train
39,6,62,train
39,6,68,train
39,6,119,train
39,6,164,train
39,6,199,train
39,6,212,train
39,6,277,train
39,6,288,train
39,6,295,train
39,6,309,train
39,6,324,train
39,6,371,train
39,6,375,train
39,6,408,train
39,6,804,test
39,6,877,test
39,6,121,test
39,6,145,test
39,6,215,test
39,6,339,test
39,6,399,test
39,7,684,train
39,7,700,train
39,7,715,train
39,7,768,train
39,7,819,train
39,7,827,train
39,7,960,train
39,7,972,train
39,7,3,train
39,7,18,train
39,7,26,train
39,7,37,train
39,7,62,train
39,7,68,train
39,7,119,train
39,7,164,train
39,7,199,train
39,7,212,train
39,7,277,train
39,7,288,train
39,7,295,train
39,7,309,train
39,7,324,train
39,7,371,train
39,7,375,train
39,7,408,train
39,7,804,test
39,7,877,test
39,7,121,test
39,7,145,test
39,7,215,test
39,7,339,test
39,7,399,test
39,8,684,train
39,8,700,train
39,8,715,train
39,8,768,train
39,8,819,train
39,8,827,train
39,8,960,train
39,8,972,train
39,8,3,train
39,8,18,train
39,8,26,train
39,8,37,train
39,8,62,train
39,8,68,train
39,8,119,train
39,8,164,train
39,8,199,train
39,8,212,train
39,8,277,train
39,8,288,train
39,8,295,train
39,8,309,train
39,8,324,train
39,8,371,train
39,8,375,train
39,8,408,train
39,8,804,test
39,8,877,test
39,8,121,test
39,8,145,test
39,8,215,test
39,8,339,test
39,8,399,test
39,9,684,train
39,9,700,train
39,9,715,train
39,9,768,train
39,9,819,train
39,9,827,train
39,9,960,train
39,9,972,train
39,9,3,train
39,9,18,train
39,9,26,train
39,9,37,train
39,9,62,train
39,9,68,train
39,9,119,train
39,9,164,train
39,9,199,train
39,9,212,train
39,9,277,train
39,9,288,train
39,9,295,train
39,9,324,train
39,9,371,train
39,9,375,train
39,9,408,train
39,9,804,test
39,9,877,test
39,9,121,test
39,9,145,test
39,9,215,test
39,9,339,test
39,9,399,test
39,10,684,train
39,10,700,train
39,10,715,train
39,10,768,train
39,10,819,train
39,10,827,train
39,10,960,train
39,10,972,train
39,10,3,train
39,10,18,train
39,10,26,train
39,10,37,train
39,10,62,train
39,10,68,train
39,10,119,train
39,10,164,train
39,10,199,train
39,10,212,train
39,10,277,train
39,10,288,train
39,10,295,train
39,10,324,train
39,10,371,train
39,10,375,train
39,10,408,train
39,10,804,test
39,10,877,test
39,10,121,test
39,10,145,test
39,10,215,test
39,10,339,test
39,10,399,test
39,11,684,train
39,11,700,train
39,11,715,train
39,11,768,train
39,11,819,train
39,11,827,train
39,11,960,train
39,11,972,train
39,11,3,train
39,11,18,train
39,11,26,train
39,11,37,train
39,11,62,train
39,11,68,train
39,11,119,train
39,11,164,train
39,11,199,train
39,11,212,train
39,11,277,train
39,11,288,train
39,11,295,train
39,11,324,train
39,11,371,train
39,11,375,train
39,11,408,train
39,11,804,test
39,11,877,test
39,11,121,test
39,11,145,test
39,11,215,test
39,11,339,test
39,11,399,test
39,12,684,train
39,12,700,train
39,12,715,train
39,12,768,train
39,12,819,train
39,12,827,train
39,12,960,train
39,12,972,train
39,12,3,train
39,12,18,train
39,12,26,train
39,12,37,train
39,12,62,train
39,12,68,train
39,12,119,train
39,12,164,train
39,12,199,train
39,12,212,train
39,12,277,train
39,12,288,train
39,12,295,train
39,12,324,train
39,12,371,train
39,12,375,train
39,12,408,train
39,12,804,test
39,12,877,test
39,12,121,test
39,12,145,test
39,12,215,test
39,12,339,test
39,12,399,test
39,13,684,train
39,13,700,train
39,13,715,train
39,13,768,train
39,13,819,train
39,13,960,train
39,13,972,train
39,13,18,train
39,13,26,train
39,13,37,train
39,13,68,train
39,13,119,train
39,13,164,train
39,13,199,train
39,13,212,train
39,13,288,train
39,13,295,train
39,13,371,train
39,13,408,train
39,13,804,test
39,13,877,test
39,13,121,test
39,13,145,test
39,13,215,test
39,13,339,test
39,13,399,test
39,14,684,train
39,14,700,train
39,14,715,train
39,14,768,train
39,14,819,train
39,14,960,train
39,14,972,train
39,14,18,train
39,14,26,train
39,14,68,train
39,14,119,train
39,14,212,train
39,14,288,train
39,14,295,train
39,14,371,train
39,14,408,train
39,14,804,test
39,14,877,test
39,14,121,test
39,14,145,test
39,14,215,test
39,15,684,train
39,15,700,train
39,15,715,train
39,15,768,train
39,15,819,train
39,15,960,train
39,15,972,train
39,15,18,train
39,15,26,train
39,15,68,train
39,15,119,train
39,15,212,train
39,15,288,train
39,15,295,train
39,15,371,train
39,15,877,test
39,15,121,test
39,15,215,test
39,16,684,train
39,16,700,train
39,16,715,train
39,16,768,train
39,16,819,train
39,16,972,train
39,16,18,train
39,16,26,train
39,16,68,train
39,16,119,train
39,16,212,train
39,16,288,train
39,16,295,train
39,16,371,train
39,16,877,test
39,16,121,test
39,16,215,test
39,17,684,train
39,17,700,train
39,17,715,train
39,17,768,train
39,17,819,train
39,17,972,train
39,17,18,train
39,17,26,train
39,17,68,train
39,17,119,train
39,17,212,train
39,17,288,train
39,17,295,train
39,17,877,test
39,17,121,test
39,18,684,train
39,18,700,train
39,18,715,train
39,18,768,train
39,18,819,train
39,18,972,train
39,18,18,train
39,18,26,train
39,18,68,train
39,18,119,train
39,18,212,train
39,18,288,train
39,18,295,train
39,18,877,test
39,18,121,test
39,19,684,train
39,19,700,train
39,19,715,train
39,19,819,train
39,19,972,train
39,19,18,train
39,19,26,train
39,19,119,train
39,19,212,train
39,19,288,train
39,19,295,train
39,19,877,test
39,19,121,test
39,20,700,train
39,20,715,train
39,20,819,train
39,20,972,train
39,20,18,train
39,20,26,train
39,20,212,train
39,20,288,train
39,20,295,train
39,20,877,test
39,20,121,test
39,21,700,train
39,21,715,train
39,21,819,train
39,21,972,train
39,21,18,train
39,21,26,train
39,21,212,train
39,21,288,train
39,21,295,train
39,21,877,test
39,21,121,test
39,22,700,train
39,22,715,train
39,22,819,train
39,22,972,train
39,22,18,train
39,22,26,train
39,22,212,train
39,22,288,train
39,22,295,train
39,22,877,test
39,22,121,test
40,0,684,train
40,0,700,train
40,0,715,train
40,0,768,train
40,0,819,train
40,0,827,train
40,0,960,train
40,0,972,train
40,0,3,train
40,0,18,train
40,0,26,train
40,0,37,train
40,0,62,train
40,0,68,train
40,0,119,train
40,0,164,train
40,0,199,train
40,0,212,train
40,0,277,train
40,0,288,train
40,0,295,train
40,0,309,train
40,0,324,train
40,0,371,train
40,0,375,train
40,0,408,train
40,0,804,test
40,0,877,test
40,0,59,test
40,0,121,test
40,0,145,test
40,0,215,test
40,0,339,test
40,0,399,test
40,1,684,train
40,1,700,train
40,1,715,train
40,1,768,train
40,1,819,train
40,1,827,train
40,1,960,train
40,1,972,train
40,1,3,train
40,1,18,train
40,1,26,train
40,1,37,train
40,1,62,train
40,1,68,train
40,1,119,train
40,1,164,train
40,1,199,train
40,1,212,train
40,1,277,train
40,1,288,train
40,1,295,train
40,1,309,train
40,1,324,train
40,1,371,train
40,1,375,train
40,1,408,train
40,1,804,test
40,1,877,test
40,1,59,test
40,1,121,test
40,1,145,test
40,1,215,test
40,1,339,test
40,1,399,test
40,2,684,train
40,2,700,train
40,2,715,train
40,2,768,train
40,2,819,train
40,2,827,train
40,2,960,train
40,2,972,train
40,2,3,train
40,2,18,train
40,2,26,train
40,2,37,train
40,2,62,train
40,2,68,train
40,2,119,train
40,2,164,train
40,2,199,train
40,2,212,train
40,2,277,train
40,2,288,train
40,2,295,train
40,2,309,train
40,2,324,train
40,2,371,train
40,2,375,train
40,2,408,train
40,2,804,test
40,2,877,test
40,2,59,test
40,2,121,test
40,2,145,test
40,2,215,test
40,2,339,test
40,2,399,test
40,3,684,train
40,3,700,train
40,3,715,train
40,3,768,train
40,3,819,train
40,3,827,train
40,3,960,train
40,3,972,train
40,3,3,train
40,3,18,train
40,3,26,train
40,3,37,train
40,3,62,train
40,3,68,train
40,3,119,train
40,3,164,train
40,3,199,train
40,3,212,train
40,3,277,train
40,3,288,train
40,3,295,train
40,3,309,train
40,3,324,train
40,3,371,train
40,3,375,train
40,3,408,train
40,3,804,test
40,3,877,test
40,3,59,test
40,3,121,test
40,3,145,test
40,3,215,test
40,3,339,test
40,3,399,test
40,4,684,train
40,4,700,train
40,4,715,train
40,4,768,train
40,4,819,train
40,4,827,train
40,4,960,train
40,4,972,train
40,4,3,train
40,4,18,train
40,4,26,train
40,4,37,train
40,4,62,train
40,4,68,train
40,4,119,train
40,4,164,train
40,4,199,train
40,4,212,train
40,4,277,train
40,4,288,train
40,4,295,train
40,4,309,train
40,4,324,train
40,4,371,train
40,4,375,train
40,4,408,train
40,4,804,test
40,4,877,test
40,4,59,test
40,4,121,test
40,4,145,test
40,4,215,test
40,4,339,test
40,4,399,test
40,5,684,train
40,5,700,train
40,5,715,train
40,5,768,train
40,5,819,train
40,5,827,train
40,5,960,train
40,5,972,train
40,5,3,train
40,5,18,train
40,5,26,train
40,5,37,train
40,5,62,train
40,5,68,train
40,5,119,train
40,5,164,train
40,5,199,train
40,5,212,train
40,5,277,train
40,5,288,train
40,5,295,train
40,5,309,train
40,5,324,train
40,5,371,train
40,5,375,train
40,5,408,train
40,5,804,test
40,5,877,test
40,5,59,test
40,5,121,test
40,5,145,test
40,5,215,test
40,5,339,test
40,5,399,test
40,6,684,train
40,6,700,train
40,6,715,train
40,6,768,train
40,6,819,train
40,6,827,train
40,6,960,train
40,6,972,train
40,6,3,train
40,6,18,train
40,6,26,train
40,6,37,train
40,6,62,train
40,6,68,train
40,6,119,train
40,6,164,train
40,6,199,train
40,6,212,train
40,6,277,train
40,6,288,train
40,6,295,train
40,6,309,train
40,6,324,train
40,6,371,train
40,6,375,train
40,6,408,train
40,6,804,test
40,6,877,test
40,6,121,test
40,6,145,test
40,6,215,test
40,6,339,test
40,6,399,test
40,7,684,train
40,7,700,train
40,7,715,train
40,7,768,train
40,7,819,train
40,7,827,train
40,7,960,train
40,7,972,train
40,7,3,train
40,7,18,train
40,7,26,train
40,7,37,train
40,7,62,train
40,7,68,train
40,7,119,train
40,7,164,train
40,7,199,train
40,7,212,train
40,7,277,train
40,7,288,train
40,7,295,train
40,7,309,train
40,7,324,train
40,7,371,train
40,7,375,train
40,7,408,train
40,7,804,test
40,7,877,test
40,7,121,test
40,7,145,test
40,7,215,test
40,7,339,test
40,7,399,test
40,8,684,train
40,8,700,train
40,8,715,train
40,8,768,train
40,8,819,train
40,8,827,train
40,8,960,train
40,8,972,train
40,8,3,train
40,8,18,train
40,8,26,train
40,8,37,train
40,8,62,train
40,8,68,train
40,8,119,train
40,8,164,train
40,8,199,train
40,8,212,train
40,8,277,train
40,8,288,train
40,8,295,train
40,8,309,train
40,8,324,train
40,8,371,train
40,8,375,train
40,8,408,train
40,8,804,test
40,8,877,test
40,8,121,test
40,8,145,test
40,8,215,test
40,8,339,test
40,8,399,test
40,9,684,train
40,9,700,train
40,9,715,train
40,9,768,train
40,9,819,train
40,9,827,train
40,9,960,train
40,9,972,train
40,9,3,train
40,9,18,train
40,9,26,train
40,9,37,train
40,9,62,train
40,9,68,train
40,9,119,train
40,9,164,train
40,9,199,train
40,9,212,train
40,9,277,train
40,9,288,train
40,9,295,train
40,9,324,train
40,9,371,train
40,9,375,train
40,9,408,train
40,9,804,test
40,9,877,test
40,9,121,test
40,9,145,test
40,9,215,test
40,9,339,test
40,9,399,test
40,10,684,train
40,10,700,train
40,10,715,train
40,10,768,train
40,10,819,train
40,10,827,train
40,10,960,train
40,10,972,train
40,10,3,train
40,10,18,train
40,10,26,train
40,10,37,train
40,10,62,train
40,10,68,train
40,10,119,train
40,10,164,train
40,10,199,train
40,10,212,train
40,10,277,train
40,10,288,train
40,10,295,train
40,10,324,train
40,10,371,train
40,10,375,train
40,10,408,train
40,10,804,test
40,10,877,test
40,10,121,test
40,10,145,test
40,10,215,test
40,10,339,test
40,10,399,test
40,11,684,train
40,11,700,train
40,11,715,train
40,11,768,train
40,11,819,train
40,11,827,train
40,11,960,train
40,11,972,train
40,11,3,train
40,11,18,train
40,11,26,train
40,11,37,train
40,11,62,train
40,11,68,train
40,11,119,train
40,11,164,train
40,11,199,train
40,11,212,train
40,11,277,train
40,11,288,train
40,11,295,train
40,11,324,train
40,11,371,train
40,11,375,train
40,11,408,train
40,11,804,test
40,11,877,test
40,11,121,test
40,11,145,test
40,11,215,test
40,11,339,test
40,11,399,test
40,12,684,train
40,12,700,train
40,12,715,train
40,12,768,train
40,12,819,train
40,12,827,train
40,12,960,train
40,12,972,train
40,12,3,train
40,12,18,train
40,12,26,train
40,12,37,train
40,12,62,train
40,12,68,train
40,12,119,train
40,12,164,train
40,12,199,train
40,12,212,train
40,12,277,train
40,12,288,train
40,12,295,train
40,12,324,train
40,12,371,train
40,12,375,train
40,12,408,train
40,12,804,test
40,12,877,test
40,12,121,test
40,12,145,test
40,12,215,test
40,12,339,test
40,12,399,test
40,13,684,train
40,13,700,train
40,13,715,train
40,13,768,train
40,13,819,train
40,13,960,train
40,13,972,train
40,13,18,train
40,13,26,train
40,13,37,train
40,13,68,train
40,13,119,train
40,13,164,train
40,13,199,train
40,13,212,train
40,13,288,train
40,13,295,train
40,13,371,train
40,13,408,train
40,13,804,test
40,13,877,test
40,13,121,test
40,13,145,test
40,13,215,test
40,13,339,test
40,13,399,test
40,14,684,train
40,14,700,train
40,14,715,train
40,14,768,train
40,14,819,train
40,14,960,train
40,14,972,train
40,14,18,train
40,14,26,train
40,14,68,train
40,14,119,train
40,14,212,train
40,14,288,train
40,14,295,train
40,14,371,train
40,14,408,train
40,14,804,test
40,14,877,test
40,14,121,test
40,14,145,test
40,14,215,test
40,15,684,train
40,15,700,train
40,15,715,train
40,15,768,train
40,15,819,train
40,15,960,train
40,15,972,train
40,15,18,train
40,15,26,train
40,15,68,train
40,15,119,train
40,15,212,train
40,15,288,train
40,15,295,train
40,15,371,train
40,15,877,test
40,15,121,test
40,15,215,test
40,16,684,train
40,16,700,train
40,16,715,train
40,16,768,train
40,16,819,train
40,16,972,train
40,16,18,train
40,16,26,train
40,16,68,train
40,16,119,train
40,16,212,train
40,16,288,train
40,16,295,train
40,16,371,train
40,16,877,test
40,16,121,test
40,16,215,test
40,17,684,train
40,17,700,train
40,17,715,train
40,17,768,train
40,17,819,train
40,17,972,train
40,17,18,train
40,17,26,train
40,17,68,train
40,17,119,train
40,17,212,train
40,17,288,train
40,17,295,train
40,17,877,test
40,17,121,test
40,18,684,train
40,18,700,train
40,18,715,train
40,18,768,train
40,18,819,train
40,18,972,train
40,18,18,train
40,18,26,train
40,18,68,train
40,18,119,train
40,18,212,train
40,18,288,train
40,18,295,train
40,18,877,test
40,18,121,test
40,19,684,train
40,19,700,train
40,19,715,train
40,19,819,train
40,19,972,train
40,19,18,train
40,19,26,train
40,19,119,train
40,19,212,train
40,19,288,train
40,19,295,train
40,19,877,test
40,19,121,test
40,20,700,train
40,20,715,train
40,20,819,train
40,20,972,train
40,20,18,train
40,20,26,train
40,20,212,train
40,20,288,train
40,20,295,train
40,20,877,test
40,20,121,test
40,21,700,train
40,21,715,train
40,21,819,train
40,21,972,train
40,21,18,train
40,21,26,train
40,21,212,train
40,21,288,train
40,21,295,train
40,21,877,test
40,21,121,test
40,22,700,train
40,22,715,train
40,22,819,train
40,22,972,train
40,22,18,train
40,22,26,train
40,22,212,train
40,22,288,train
40,22,295,train
40,22,877,test
40,22,121,test
41,0,684,train
41,0,700,train
41,0,715,train
41,0,768,train
41,0,819,train
41,0,827,train
41,0,960,train
41,0,972,train
41,0,3,train
41,0,18,train
41,0,26,train
41,0,37,train
41,0,62,train
41,0,68,train
41,0,119,train
41,0,164,train
41,0,199,train
41,0,212,train
41,0,277,train
41,0,288,train
41,0,295,train
41,0,309,train
41,0,324,train
41,0,371,train
41,0,375,train
41,0,408,train
41,0,804,test
41,0,877,test
41,0,59,test
41,0,121,test
41,0,145,test
41,0,215,test
41,0,339,test
41,0,399,test
41,1,684,train
41,1,700,train
41,1,715,train
41,1,768,train
41,1,819,train
41,1,827,train
41,1,960,train
41,1,972,train
41,1,3,train
41,1,18,train
41,1,26,train
41,1,37,train
41,1,62,train
41,1,68,train
41,1,119,train
41,1,164,train
41,1,199,train
41,1,212,train
41,1,277,train
41,1,288,train
41,1,295,train
41,1,309,train
41,1,324,train
41,1,371,train
41,1,375,train
41,1,408,train
41,1,804,test
41,1,877,test
41,1,59,test
41,1,121,test
41,1,145,test
41,1,215,test
41,1,339,test
41,1,399,test
41,2,684,train
41,2,700,train
41,2,715,train
41,2,768,train
41,2,819,train
41,2,827,train
41,2,960,train
41,2,972,train
41,2,3,train
41,2,18,train
41,2,26,train
41,2,37,train
41,2,62,train
41,2,68,train
41,2,119,train
41,2,164,train
41,2,199,train
41,2,212,train
41,2,277,train
41,2,288,train
41,2,295,train
41,2,309,train
41,2,324,train
41,2,371,train
41,2,375,train
41,2,408,train
41,2,804,test
41,2,877,test
41,2,59,test
41,2,121,test
41,2,145,test
41,2,215,test
41,2,339,test
41,2,399,test
41,3,684,train
41,3,700,train
41,3,715,train
41,3,768,train
41,3,819,train
41,3,827,train
41,3,960,train
41,3,972,train
41,3,3,train
41,3,18,train
41,3,26,train
41,3,37,train
41,3,62,train
41,3,68,train
41,3,119,train
41,3,164,train
41,3,199,train
41,3,212,train
41,3,277,train
41,3,288,train
41,3,295,train
41,3,309,train
41,3,324,train
41,3,371,train
41,3,375,train
41,3,408,train
41,3,804,test
41,3,877,test
41,3,59,test
41,3,121,test
41,3,145,test
41,3,215,test
41,3,339,test
41,3,399,test
41,4,684,train
41,4,700,train
41,4,715,train
41,4,768,train
41,4,819,train
41,4,827,train
41,4,960,train
41,4,972,train
41,4,3,train
41,4,18,train
41,4,26,train
41,4,37,train
41,4,62,train
41,4,68,train
41,4,119,train
41,4,164,train
41,4,199,train
41,4,212,train
41,4,277,train
41,4,288,train
41,4,295,train
41,4,309,train
41,4,324,train
41,4,371,train
41,4,375,train
41,4,408,train
41,4,804,test
41,4,877,test
41,4,59,test
41,4,121,test
41,4,145,test
41,4,215,test
41,4,339,test
41,4,399,test
41,5,684,train
41,5,700,train
41,5,715,train
41,5,768,train
41,5,819,train
41,5,827,train
41,5,960,train
41,5,972,train
41,5,3,train
41,5,18,train
41,5,26,train
41,5,37,train
41,5,62,train
41,5,68,train
41,5,119,train
41,5,164,train
41,5,199,train
41,5,212,train
41,5,277,train
41,5,288,train
41,5,295,train
41,5,309,train
41,5,324,train
41,5,371,train
41,5,375,train
41,5,408,train
41,5,804,test
41,5,877,test
41,5,59,test
41,5,121,test
41,5,145,test
41,5,215,test
41,5,339,test
41,5,399,test
41,6,684,train
41,6,700,train
41,6,715,train
41,6,768,train
41,6,819,train
41,6,827,train
41,6,960,train
41,6,972,train
41,6,3,train
41,6,18,train
41,6,26,train
41,6,37,train
41,6,62,train
41,6,68,train
41,6,119,train
41,6,164,train
41,6,199,train
41,6,212,train
41,6,277,train
41,6,288,train
41,6,295,train
41,6,309,train
41,6,324,train
41,6,371,train
41,6,375,train
41,6,408,train
41,6,804,test
41,6,877,test
41,6,121,test
41,6,145,test
41,6,215,test
41,6,339,test
41,6,399,test
41,7,684,train
41,7,700,train
41,7,715,train
41,7,768,train
41,7,819,train
41,7,827,train
41,7,960,train
41,7,972,train
41,7,3,train
41,7,18,train
41,7,26,train
41,7,37,train
41,7,62,train
41,7,68,train
41,7,119,train
41,7,164,train
41,7,199,train
41,7,212,train
41,7,277,train
41,7,288,train
41,7,295,train
41,7,309,train
41,7,324,train
41,7,371,train
41,7,375,train
41,7,408,train
41,7,804,test
41,7,877,test
41,7,121,test
41,7,145,test
41,7,215,test
41,7,339,test
41,7,399,test
41,8,684,train
41,8,700,train
41,8,715,train
41,8,768,train
41,8,819,train
41,8,827,train
41,8,960,train
41,8,972,train
41,8,3,train
41,8,18,train
41,8,26,train
41,8,37,train
41,8,62,train
41,8,68,train
41,8,119,train
41,8,164,train
41,8,199,train
41,8,212,train
41,8,277,train
41,8,288,train
41,8,295,train
41,8,309,train
41,8,324,train
41,8,371,train
41,8,375,train
41,8,408,train
41,8,804,test
41,8,877,test
41,8,121,test
41,8,145,test
41,8,215,test
41,8,339,test
41,8,399,test
41,9,684,train
41,9,700,train
41,9,715,train
41,9,768,train
41,9,819,train
41,9,827,train
41,9,960,train
41,9,972,train
41,9,3,train
41,9,18,train
41,9,26,train
41,9,37,train
41,9,62,train
41,9,68,train
41,9,119,train
41,9,164,train
41,9,199,train
41,9,212,train
41,9,277,train
41,9,288,train
41,9,295,train
41,9,324,train
41,9,371,train
41,9,375,train
41,9,408,train
41,9,804,test
41,9,877,test
41,9,121,test
41,9,145,test
41,9,215,test
41,9,339,test
41,9,399,test
41,10,684,train
41,10,700,train
41,10,715,train
41,10,768,train
41,10,819,train
41,10,827,train
41,10,960,train
41,10,972,train
41,10,3,train
41,10,18,train
41,10,26,train
41,10,37,train
41,10,62,train
41,10,68,train
41,10,119,train
41,10,164,train
41,10,199,train
41,10,212,train
41,10,277,train
41,10,288,train
41,10,295,train
41,10,324,train
41,10,371,train
41,10,375,train
41,10,408,train
41,10,804,test
41,10,877,test
41,10,121,test
41,10,145,test
41,10,215,test
41,10,339,test
41,10,399,test
41,11,684,train
41,11,700,train
41,11,715,train
41,11,768,train
41,11,819,train
41,11,827,train
41,11,960,train
41,11,972,train
41,11,3,train
41,11,18,train
41,11,26,train
41,11,37,train
41,11,62,train
41,11,68,train
41,11,119,train
41,11,164,train
41,11,199,train
41,11,212,train
41,11,277,train
41,11,288,train
41,11,295,train
41,11,324,train
41,11,371,train
41,11,375,train
41,11,408,train
41,11,804,test
41,11,877,test
41,11,121,test
41,11,145,test
41,11,215,test
41,11,339,test
41,11,399,test
41,12,684,train
41,12,700,train
41,12,715,train
41,12,768,train
41,12,819,train
41,12,827,train
41,12,960,train
41,12,972,train
41,12,3,train
41,12,18,train
41,12,26,train
41,12,37,train
41,12,62,train
41,12,68,train
41,12,119,train
41,12,164,train
41,12,199,train
41,12,212,train
41,12,277,train
41,12,288,train
41,12,295,train
41,12,324,train
41,12,371,train
41,12,375,train
41,12,408,train
41,12,804,test
41,12,877,test
41,12,121,test
41,12,145,test
41,12,215,test
41,12,339,test
41,12,399,test
41,13,684,train
41,13,700,train
41,13,715,train
41,13,768,train
41,13,819,train
41,13,960,train
41,13,972,train
41,13,18,train
41,13,26,train
41,13,37,train
41,13,68,train
41,13,119,train
41,13,164,train
41,13,199,train
41,13,212,train
41,13,288,train
41,13,295,train
41,13,371,train
41,13,408,train
41,13,804,test
41,13,877,test
41,13,121,test
41,13,145,test
41,13,215,test
41,13,339,test
41,13,399,test
41,14,684,train
41,14,700,train
41,14,715,train
41,14,768,train
41,14,819,train
41,14,960,train
41,14,972,train
41,14,18,train
41,14,26,train
41,14,68,train
41,14,119,train
41,14,212,train
41,14,288,train
41,14,295,train
41,14,371,train
41,14,408,train
41,14,804,test
41,14,877,test
41,14,121,test
41,14,145,test
41,14,215,test
41,15,684,train
41,15,700,train
41,15,715,train
41,15,768,train
41,15,819,train
41,15,960,train
41,15,972,train
41,15,18,train
41,15,26,train
41,15,68,train
41,15,119,train
41,15,212,train
41,15,288,train
41,15,295,train
41,15,371,train
41,15,877,test
41,15,121,test
41,15,215,test
41,16,684,train
41,16,700,train
41,16,715,train
41,16,768,train
41,16,819,train
41,16,972,train
41,16,18,train
41,16,26,train
41,16,68,train
41,16,119,train
41,16,212,train
41,16,288,train
41,16,295,train
41,16,371,train
41,16,877,test
41,16,121,test
41,16,215,test
41,17,684,train
41,17,700,train
41,17,715,train
41,17,768,train
41,17,819,train
41,17,972,train
41,17,18,train
41,17,26,train
41,17,68,train
41,17,119,train
41,17,212,train
41,17,288,train
41,17,295,train
41,17,877,test
41,17,121,test
41,18,684,train
41,18,700,train
41,18,715,train
41,18,768,train
41,18,819,train
41,18,972,train
41,18,18,train
41,18,26,train
41,18,68,train
41,18,119,train
41,18,212,train
41,18,288,train
41,18,295,train
41,18,877,test
41,18,121,test
41,19,684,train
41,19,700,train
41,19,715,train
41,19,819,train
41,19,972,train
41,19,18,train
41,19,26,train
41,19,119,train
41,19,212,train
41,19,288,train
41,19,295,train
41,19,877,test
41,19,121,test
41,20,700,train
41,20,715,train
41,20,819,train
